"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2011,"CO","Physical Activity",27.7,27.7,23.3,32.4,744,NA,"Less than high school",NA,NA,NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",207
2011,"CO","Physical Activity",15.8,15.8,14.1,17.6,3453,NA,"Some college or technical school",NA,NA,NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",546
2011,"CO","Physical Activity",8.8,8.8,7.9,9.9,5473,NA,"College graduate",NA,NA,NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",482
2011,"CO","Physical Activity",17.1,17.1,15.8,18.4,7398,NA,NA,"Female",NA,NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1266
2011,"CO","Physical Activity",15.9,15.9,14.5,17.4,5402,NA,NA,"Male",NA,NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Gender","Male","GEN","MALE",859
2011,"CO","Physical Activity",25.4,25.4,22.2,28.9,1682,NA,NA,NA,"$15,000 - $24,999",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",428
2011,"CO","Physical Activity",13.3,13.3,11.3,15.6,1936,NA,NA,NA,"$50,000 - $74,999",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",258
2011,"CO","Physical Activity",25,25,21,29.5,1014,NA,NA,NA,"Less than $15,000",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",254
2011,"CO","Physical Activity",18.8,18.8,16,22,1612,NA,NA,NA,"Data not reported",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",304
2011,"CO","Physical Activity",14.9,14.9,12.7,17.4,1734,NA,NA,NA,"$35,000 - $49,999",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",259
2011,"CO","Physical Activity",20.2,20.2,16.8,24.1,1117,NA,NA,NA,"$25,000 - $34,999",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",226
2011,"CO","Physical Activity",9.7,9.7,8.5,11.1,3705,NA,NA,NA,"$75,000 or greater",NA,"(38.843840757, -106.133610921)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",360
2011,"CO","Physical Activity",16.9,16.9,9.8,27.5,120,NA,NA,NA,NA,"Asian","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",21
2011,"CO","Physical Activity",14.5,14.5,13.6,15.5,10487,NA,NA,NA,NA,"Non-Hispanic White","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1521
2011,"CO","Physical Activity",20.2,20.2,14.5,27.4,246,NA,NA,NA,NA,"Non-Hispanic Black","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",50
2011,"CO","Physical Activity",15.9,15.9,8.9,26.8,83,NA,NA,NA,NA,"American Indian/Alaska Native","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",14
2011,"CO","Physical Activity",12,12,6.1,22.2,83,NA,NA,NA,NA,"Other","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",10
2011,"CO","Physical Activity",13.9,13.9,8.2,22.5,196,NA,NA,NA,NA,"2 or more races","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",28
2011,"CO","Physical Activity",23.5,23.5,20.4,26.9,1400,NA,NA,NA,NA,"Hispanic","(38.843840757, -106.133610921)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",329
2011,"CT","Physical Activity",22.4,22.4,18.5,26.8,648,"25 - 34",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",146
2011,"CT","Physical Activity",19.4,19.4,13.9,26.3,266,"18 - 24",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",52
2011,"CT","Physical Activity",28.3,28.3,25.3,31.6,1433,"55 - 64",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",406
2011,"CT","Physical Activity",23.5,23.5,19.9,27.6,918,"35 - 44",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",216
2011,"CT","Physical Activity",34.3,34.3,31.6,37.1,2011,"65 or older",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",690
2011,"CT","Physical Activity",22.9,22.9,19.9,26.1,1312,"45 - 54",NA,NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",301
2011,"CT","Physical Activity",44.7,44.7,38.5,50.9,452,NA,"Less than high school",NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",203
2011,"CT","Physical Activity",15.5,15.5,13.8,17.3,2978,NA,"College graduate",NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",462
2011,"CT","Physical Activity",29.1,29.1,26.2,32.3,1605,NA,"High school graduate",NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",468
2011,"CT","Physical Activity",25.9,25.9,23,29.1,1533,NA,"Some college or technical school",NA,NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",398
2011,"CT","Physical Activity",27,27,25,29.1,4074,NA,NA,"Female",NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1100
2011,"CT","Physical Activity",23.9,23.9,21.7,26.3,2514,NA,NA,"Male",NA,NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Gender","Male","GEN","MALE",601
2011,"CT","Physical Activity",28,28,23.6,32.9,953,NA,NA,NA,"Data not reported",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",267
2011,"CT","Physical Activity",27.1,27.1,22.6,32.1,749,NA,NA,NA,"$35,000 - $49,999",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",203
2011,"CT","Physical Activity",38,38,32.1,44.4,477,NA,NA,NA,"Less than $15,000",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",182
2011,"CT","Physical Activity",24.3,24.3,20.5,28.6,874,NA,NA,NA,"$50,000 - $74,999",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",213
2011,"CT","Physical Activity",30,30,24.9,35.7,554,NA,NA,NA,"$25,000 - $34,999",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",167
2011,"CT","Physical Activity",16.6,16.6,14.5,18.8,2230,NA,NA,NA,"$75,000 or greater",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",371
2011,"CT","Physical Activity",36.4,36.4,31.5,41.6,751,NA,NA,NA,"$15,000 - $24,999",NA,"(41.56266102, -72.649840952)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",274
2011,"CT","Physical Activity",23,23,21.4,24.7,5194,NA,NA,NA,NA,"Non-Hispanic White","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1195
2011,"CT","Physical Activity",20.9,20.9,10.2,38.1,57,NA,NA,NA,NA,"2 or more races","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",12
2011,"CT","Physical Activity",23.5,23.5,12.1,40.5,55,NA,NA,NA,NA,"Other","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",13
2011,"CT","Physical Activity",24.5,24.5,17.1,33.8,161,NA,NA,NA,NA,"Asian","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",40
2011,"CT","Physical Activity",31.9,31.9,26.2,38.3,481,NA,NA,NA,NA,"Non-Hispanic Black","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",154
2011,"CT","Physical Activity",37.1,37.1,31.2,43.3,513,NA,NA,NA,NA,"Hispanic","(41.56266102, -72.649840952)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",191
2011,"DC","Physical Activity",15.2,15.2,11.6,19.6,434,"25 - 34",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",66
2011,"DC","Physical Activity",18.3,18.3,14.8,22.5,605,"35 - 44",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",111
2011,"DC","Physical Activity",25.4,25.4,21.6,29.6,1075,"55 - 64",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",274
2011,"DC","Physical Activity",22.6,22.6,18.3,27.5,752,"45 - 54",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",170
2011,"DC","Physical Activity",30.4,30.4,27.1,34,1365,"65 or older",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",415
2011,"DC","Physical Activity",8.6,8.6,4.8,14.9,125,"18 - 24",NA,NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",11
2011,"DC","Physical Activity",34.2,34.2,27.2,41.9,274,NA,"Less than high school",NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",94
2011,"DC","Physical Activity",21.7,21.7,17.7,26.2,671,NA,"Some college or technical school",NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",146
2011,"DC","Physical Activity",28.6,28.6,24.2,33.5,725,NA,"High school graduate",NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",208
2011,"DC","Physical Activity",10.8,10.8,9.4,12.4,2671,NA,"College graduate",NA,NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",289
2011,"DC","Physical Activity",17.7,17.7,15.1,20.6,1674,NA,NA,"Male",NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Gender","Male","GEN","MALE",297
2011,"DC","Physical Activity",21.6,21.6,19.3,24,2682,NA,NA,"Female",NA,NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",580
2011,"DC","Physical Activity",24.3,24.3,18.1,31.9,356,NA,NA,NA,"$35,000 - $49,999",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",87
2011,"DC","Physical Activity",15,15,10.5,21,462,NA,NA,NA,"$50,000 - $74,999",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",70
2011,"DC","Physical Activity",10,10,8.4,11.9,1819,NA,NA,NA,"$75,000 or greater",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",182
2011,"DC","Physical Activity",33.2,33.2,27.2,39.9,454,NA,NA,NA,"Less than $15,000",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",151
2011,"DC","Physical Activity",32.1,32.1,26.4,38.5,467,NA,NA,NA,"$15,000 - $24,999",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",150
2011,"DC","Physical Activity",21.4,21.4,16.5,27.3,526,NA,NA,NA,"Data not reported",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",113
2011,"DC","Physical Activity",21.5,21.5,15.4,29.3,272,NA,NA,NA,"$25,000 - $34,999",NA,"(38.890371385, -77.031961127)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",59
2011,"DC","Physical Activity",28.2,28.2,25.3,31.4,1910,NA,NA,NA,NA,"Non-Hispanic Black","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",539
2011,"DC","Physical Activity",8.6,8.6,7.1,10.3,1945,NA,NA,NA,NA,"Non-Hispanic White","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",168
2011,"DC","Physical Activity",23.8,23.8,16.2,33.6,176,NA,NA,NA,NA,"Hispanic","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",42
2011,"DC","Physical Activity",18,18,8,35.7,52,NA,NA,NA,NA,"Other","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",10
2011,"DC","Physical Activity",22.9,22.9,13.4,36.4,93,NA,NA,NA,NA,"Asian","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",22
2011,"DC","Physical Activity",25,25,11.7,45.7,66,NA,NA,NA,NA,"2 or more races","(38.890371385, -77.031961127)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",17
2011,"DE","Physical Activity",28.6,28.6,24.9,32.7,1059,"55 - 64",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",303
2011,"DE","Physical Activity",28.4,28.4,24.4,32.7,829,"45 - 54",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",236
2011,"DE","Physical Activity",24.8,24.8,19.9,30.4,504,"25 - 34",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",125
2011,"DE","Physical Activity",13.9,13.9,9.7,19.6,240,"18 - 24",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",34
2011,"DE","Physical Activity",26.4,26.4,22.1,31.1,571,"35 - 44",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",151
2011,"DE","Physical Activity",35.2,35.2,31.9,38.5,1525,"65 or older",NA,NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",537
2011,"DE","Physical Activity",22.8,22.8,19.9,26,1328,NA,"Some college or technical school",NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",303
2011,"DE","Physical Activity",41,41,34,48.4,289,NA,"Less than high school",NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",119
2011,"DE","Physical Activity",33.3,33.3,30.1,36.7,1446,NA,"High school graduate",NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",482
2011,"DE","Physical Activity",16,16,13.8,18.5,1651,NA,"College graduate",NA,NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",265
2011,"DE","Physical Activity",27.4,27.4,25.2,29.7,2923,NA,NA,"Female",NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",801
2011,"DE","Physical Activity",26.6,26.6,23.8,29.6,1805,NA,NA,"Male",NA,NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Gender","Male","GEN","MALE",481
2011,"DE","Physical Activity",24.4,24.4,20.2,29,707,NA,NA,NA,"$50,000 - $74,999",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",173
2011,"DE","Physical Activity",39.1,39.1,33.3,45.2,515,NA,NA,NA,"Less than $15,000",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",202
2011,"DE","Physical Activity",31,31,25,37.8,386,NA,NA,NA,"$25,000 - $34,999",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",120
2011,"DE","Physical Activity",24.2,24.2,19.5,29.5,616,NA,NA,NA,"$35,000 - $49,999",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",150
2011,"DE","Physical Activity",18.6,18.6,15.8,21.8,1217,NA,NA,NA,"$75,000 or greater",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",227
2011,"DE","Physical Activity",23.5,23.5,19.3,28.3,769,NA,NA,NA,"Data not reported",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",181
2011,"DE","Physical Activity",45.4,45.4,39.2,51.7,518,NA,NA,NA,"$15,000 - $24,999",NA,"(39.008830667, -75.577741168)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",236
2011,"DE","Physical Activity",26.4,26.4,24.4,28.5,3651,NA,NA,NA,NA,"Non-Hispanic White","(39.008830667, -75.577741168)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",964
2011,"DE","Physical Activity",29.8,29.8,25.3,34.7,676,NA,NA,NA,NA,"Non-Hispanic Black","(39.008830667, -75.577741168)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",202
2011,"DE","Physical Activity",24.3,24.3,13.7,39.6,69,NA,NA,NA,NA,"Asian","(39.008830667, -75.577741168)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",17
2011,"DE","Physical Activity",26.6,26.6,18.3,36.9,134,NA,NA,NA,NA,"Hispanic","(39.008830667, -75.577741168)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",36
2011,"DE","Physical Activity",27,27,16.5,41,80,NA,NA,NA,NA,"2 or more races","(39.008830667, -75.577741168)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",22
2011,"FL","Physical Activity",15.7,15.7,12.1,20.1,466,"18 - 24",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",74
2011,"FL","Physical Activity",29.9,29.9,26.9,33.1,1911,"45 - 54",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",572
2011,"FL","Physical Activity",29.1,29.1,25.6,32.8,1215,"35 - 44",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",354
2011,"FL","Physical Activity",33.4,33.4,31.4,35.6,4496,"65 or older",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",1502
2011,"FL","Physical Activity",21.1,21.1,17.9,24.7,981,"25 - 34",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",207
2011,"FL","Physical Activity",25.8,25.8,23.2,28.5,2495,"55 - 64",NA,NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",644
2011,"FL","Physical Activity",24.5,24.5,22.3,26.8,3174,NA,"Some college or technical school",NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",778
2011,"FL","Physical Activity",31,31,28.7,33.5,3455,NA,"High school graduate",NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",1072
2011,"FL","Physical Activity",40.2,40.2,35.9,44.6,1123,NA,"Less than high school",NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",452
2011,"FL","Physical Activity",16.6,16.6,14.9,18.4,3768,NA,"College graduate",NA,NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",626
2011,"FL","Physical Activity",24.4,24.4,22.5,26.4,4584,NA,NA,"Male",NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Gender","Male","GEN","MALE",1119
2011,"FL","Physical Activity",29.2,29.2,27.6,30.9,6980,NA,NA,"Female",NA,NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",2039
2011,"FL","Physical Activity",21.6,21.6,18.6,24.9,1461,NA,NA,NA,"$50,000 - $74,999",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",316
2011,"FL","Physical Activity",25,25,21.7,28.6,1487,NA,NA,NA,"$35,000 - $49,999",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",372
2011,"FL","Physical Activity",14.6,14.6,12.4,17.1,2178,NA,NA,NA,"$75,000 or greater",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",318
2011,"FL","Physical Activity",36.7,36.7,32.7,40.8,1459,NA,NA,NA,"Less than $15,000",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",536
2011,"FL","Physical Activity",28.3,28.3,25,31.8,1660,NA,NA,NA,"Data not reported",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",470
2011,"FL","Physical Activity",31.3,31.3,27.2,35.7,1265,NA,NA,NA,"$25,000 - $34,999",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",396
2011,"FL","Physical Activity",34.9,34.9,31.7,38.3,2054,NA,NA,NA,"$15,000 - $24,999",NA,"(28.932040377, -81.928960539)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",717
2011,"FL","Physical Activity",23.9,23.9,22.6,25.2,8830,NA,NA,NA,NA,"Non-Hispanic White","(28.932040377, -81.928960539)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",2111
